Office of the Superintendent of Bankruptcy,,,,,,,,,,,,,,,,,
Business Bankruptcy Statistics by the North American Industry Classification System by Province,,,,,,,,,,,,,,,,,
Year: 2024,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Bureau du surintendent des faillites,,,,,,,,,,,,,,,,,
Statistiques provinciales sur les faillites d'entreprise selon le Système de classification des industries de l'Amerique du Nord,,,,,,,,,,,,,,,,,
Année: 2024,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
TYPE,CODE,TITLE,TITRE,"N.L 
T.-N.-L.","N.S. 
N.-É.","P.E.I. 
Î.-P.-É.","N.B. 
N.-B.","QUE. 
QC","ONT. 
ONT.","MAN. 
MAN.","SASK. 
SASK.","ALTA. 
ALB.","B.C. 
C.-B.","N.W.T. 
T.-N.-O.","Y.T. 
YUKON","NUN. 
NUN.","CANADA 
CANADA"
Industry / Industrie:,33299,All other fabricated metal product manufacturing,Fabrication de tous les autres produits métalliques,0,0,0,0,2,3,0,0,3,1,0,0,0,9
National Industry / Industrie nationale:,332991,Ball and roller bearing manufacturing,Fabrication de roulements à billes et à rouleaux,0,0,0,0,0,0,0,0,1,0,0,0,0,1
National Industry / Industrie nationale:,332999,All other miscellaneous fabricated metal product manufacturing,Fabrication de tous les autres produits métalliques divers,0,0,0,0,2,3,0,0,2,1,0,0,0,8
Sub Sector / Sous-secteur:,333,Machinery manufacturing,Fabrication de machines,0,0,0,1,6,9,0,0,1,2,0,0,0,19
Industry Group / Groupe industriel:,3331,"Agricultural, construction and mining machinery manufacturing","Fabrication de machines pour l'agriculture, la construction et l'extraction
minière",0,0,0,1,1,2,0,0,1,0,0,0,0,5
Industry / Industrie:,33311,Agricultural implement manufacturing,Fabrication de machines agricoles,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,333110,Agricultural implement manufacturing,Fabrication de machines agricoles,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,33312,Construction machinery manufacturing,Fabrication de machines pour la construction,0,0,0,1,0,1,0,0,1,0,0,0,0,3
National Industry / Industrie nationale:,333120,Construction machinery manufacturing,Fabrication de machines pour la construction,0,0,0,1,0,1,0,0,1,0,0,0,0,3
Industry / Industrie:,33313,Mining and oil and gas field machinery manufacturing,"Fabrication de machines pour l'extraction minière et l'exploitation pétrolière
et gazière",0,0,0,0,0,1,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,333130,Mining and oil and gas field machinery manufacturing,"Fabrication de machines pour l'extraction minière et l'exploitation pétrolière
et gazière",0,0,0,0,0,1,0,0,0,0,0,0,0,1
Industry Group / Groupe industriel:,3332,Industrial machinery manufacturing,Fabrication de machines industrielles,0,0,0,0,3,3,0,0,0,1,0,0,0,7
Industry / Industrie:,33324,Industrial machinery manufacturing,Fabrication de machines industrielles,0,0,0,0,3,3,0,0,0,1,0,0,0,7
National Industry / Industrie nationale:,333245,Sawmill and woodworking machinery manufacturing,Fabrication de machines pour les scieries et le travail du bois,0,0,0,0,0,1,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,333246,Rubber and plastics industry machinery manufacturing,Fabrication de machines pour l'industrie du caoutchouc et du plastique,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,333247,Paper industry machinery manufacturing,Fabrication de machines pour l'industrie papetière,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,333248,All other industrial machinery manufacturing,Fabrication de toutes les autres machines industrielles,0,0,0,0,3,2,0,0,0,1,0,0,0,6
Industry Group / Groupe industriel:,3333,Commercial and service industry machinery manufacturing,Fabrication de machines pour le commerce et les industries de services,0,0,0,0,1,2,0,0,0,0,0,0,0,3
Industry / Industrie:,33331,Commercial and service industry machinery manufacturing,Fabrication de machines pour le commerce et les industries de services,0,0,0,0,1,2,0,0,0,0,0,0,0,3
National Industry / Industrie nationale:,333310,Commercial and service industry machinery manufacturing,Fabrication de machines pour le commerce et les industries de services,0,0,0,0,1,2,0,0,0,0,0,0,0,3
Industry Group / Groupe industriel:,3334,"Ventilation, heating, air-conditioning and commercial refrigeration equipment
manufacturing","Fabrication d'appareils de ventilation, de chauffage, de climatisation et de
réfrigération commercia",0,0,0,0,0,1,0,0,0,0,0,0,0,1
Industry / Industrie:,33341,"Ventilation, heating, air-conditioning and commercial refrigeration equipment
manufacturing","Fabrication d'appareils de ventilation, de chauffage, de climatisation et de
réfrigération commercia",0,0,0,0,0,1,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,333413,"Industrial and commercial fan and blower and air purification equipment
manufacturing","Fabrication de ventilateurs, de soufflantes et de purificateurs d'air industriels
et commerciaux",0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,333416,Heating equipment and commercial refrigeration equipment manufacturing,Fabrication d'appareils de chauffage et de réfrigération commerciale,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Industry Group / Groupe industriel:,3335,Metalworking machinery manufacturing,Fabrication de machines-outils pour le travail du métal,0,0,0,0,1,1,0,0,0,1,0,0,0,3
Industry / Industrie:,33351,Metalworking machinery manufacturing,Fabrication de machines-outils pour le travail du métal,0,0,0,0,1,1,0,0,0,1,0,0,0,3
National Industry / Industrie nationale:,333511,Industrial mould manufacturing,Fabrication de moules industriels,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,333519,Other metalworking machinery manufacturing,Fabrication d'autres machines-outils pour le travail du métal,0,0,0,0,1,1,0,0,0,1,0,0,0,3
Industry Group / Groupe industriel:,3336,"Engine, turbine and power transmission equipment manufacturing","Fabrication de moteurs, de turbines et de matériel de transmission de
puissance",0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,33361,"Engine, turbine and power transmission equipment manufacturing","Fabrication de moteurs, de turbines et de matériel de transmission de
puissance",0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,333611,Turbine and turbine generator set unit manufacturing,Fabrication de turbines et de groupes turbogénérateurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,333619,Other engine and power transmission equipment manufacturing,"Fabrication d'autres moteurs et types de matériel de transmission de
puissance",0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry Group / Groupe industriel:,3339,Other general-purpose machinery manufacturing,Fabrication d'autres machines d'usage général,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,33391,Pump and compressor manufacturing,Fabrication de pompes et de compresseurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,333910,Pump and compressor manufacturing,Fabrication de pompes et de compresseurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,33392,Material handling equipment manufacturing,Fabrication de matériel de manutention,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,333920,Material handling equipment manufacturing,Fabrication de matériel de manutention,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,33399,All other general-purpose machinery manufacturing,Fabrication de toutes les autres machines d'usage général,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,333990,All other general-purpose machinery manufacturing,Fabrication de toutes les autres machines d'usage général,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub Sector / Sous-secteur:,334,Computer and electronic product manufacturing,Fabrication de produits informatiques et électroniques,0,0,0,0,8,9,0,0,0,0,0,0,0,17
Industry Group / Groupe industriel:,3341,Computer and peripheral equipment manufacturing,Fabrication de matériel informatique et périphérique,0,0,0,0,1,1,0,0,0,0,0,0,0,2
Industry / Industrie:,33411,Computer and peripheral equipment manufacturing,Fabrication de matériel informatique et périphérique,0,0,0,0,1,1,0,0,0,0,0,0,0,2
National Industry / Industrie nationale:,334110,Computer and peripheral equipment manufacturing,Fabrication de matériel informatique et périphérique,0,0,0,0,1,1,0,0,0,0,0,0,0,2
Industry Group / Groupe industriel:,3342,Communications equipment manufacturing,Fabrication de matériel de communication,0,0,0,0,3,1,0,0,0,0,0,0,0,4
Industry / Industrie:,33421,Telephone apparatus manufacturing,Fabrication de matériel téléphonique,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,334210,Telephone apparatus manufacturing,Fabrication de matériel téléphonique,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,33422,"Radio and television broadcasting and wireless communications equipment
manufacturing","Fabrication de matériel de radiodiffusion, de télédiffusion et de
communication sans fil",0,0,0,0,1,1,0,0,0,0,0,0,0,2
National Industry / Industrie nationale:,334220,"Radio and television broadcasting and wireless communications equipment
manufacturing","Fabrication de matériel de radiodiffusion, de télédiffusion et de
communication sans fil",0,0,0,0,1,1,0,0,0,0,0,0,0,2
Industry / Industrie:,33429,Other communications equipment manufacturing,Fabrication d'autres types de matériel de communication,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,334290,Other communications equipment manufacturing,Fabrication d'autres types de matériel de communication,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry Group / Groupe industriel:,3343,Audio and video equipment manufacturing,Fabrication de matériel audio et vidéo,0,0,0,0,1,1,0,0,0,0,0,0,0,2
Industry / Industrie:,33431,Audio and video equipment manufacturing,Fabrication de matériel audio et vidéo,0,0,0,0,1,1,0,0,0,0,0,0,0,2
National Industry / Industrie nationale:,334310,Audio and video equipment manufacturing,Fabrication de matériel audio et vidéo,0,0,0,0,1,1,0,0,0,0,0,0,0,2
Industry Group / Groupe industriel:,3344,Semiconductor and other electronic component manufacturing,Fabrication de semi-conducteurs et d'autres composants électroniques,0,0,0,0,1,1,0,0,0,0,0,0,0,2
Industry / Industrie:,33441,Semiconductor and other electronic component manufacturing,Fabrication de semi-conducteurs et d'autres composants électroniques,0,0,0,0,1,1,0,0,0,0,0,0,0,2
National Industry / Industrie nationale:,334410,Semiconductor and other electronic component manufacturing,Fabrication de semi-conducteurs et d'autres composants électroniques,0,0,0,0,1,1,0,0,0,0,0,0,0,2
Industry Group / Groupe industriel:,3345,"Navigational, measuring, medical and control instruments manufacturing","Fabrication d'instruments de navigation, de mesure et de commande et
d'instruments médicaux",0,0,0,0,2,4,0,0,0,0,0,0,0,6
Industry / Industrie:,33451,"Navigational, measuring, medical and control instruments manufacturing","Fabrication d'instruments de navigation, de mesure et de commande et
d'instruments médicaux",0,0,0,0,2,4,0,0,0,0,0,0,0,6
National Industry / Industrie nationale:,334511,Navigational and guidance instruments manufacturing,Fabrication d'instruments de navigation et de guidage,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,334512,"Measuring, medical and controlling devices manufacturing",Fabrication d'appareils de mesure et de commande et d'appareils médicaux,0,0,0,0,2,4,0,0,0,0,0,0,0,6
Industry Group / Groupe industriel:,3346,Manufacturing and reproducing magnetic and optical media,Fabrication et reproduction de supports magnétiques et optiques,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Industry / Industrie:,33461,Manufacturing and reproducing magnetic and optical media,Fabrication et reproduction de supports magnétiques et optiques,0,0,0,0,0,1,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,334610,Manufacturing and reproducing magnetic and optical media,Fabrication et reproduction de supports magnétiques et optiques,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Sub Sector / Sous-secteur:,335,"Electrical equipment, appliance and component manufacturing","Fabrication de matériel, d'appareils et de composants électriques",0,0,0,0,3,2,0,0,1,2,0,0,0,8
Industry Group / Groupe industriel:,3351,Electric lighting equipment manufacturing,Fabrication de matériel électrique d'éclairage,0,0,0,0,1,0,0,0,0,1,0,0,0,2
Industry / Industrie:,33513,Electric lighting equipment manufacturing,Fabrication de matériel électrique d'éclairage,0,0,0,0,1,0,0,0,0,1,0,0,0,2
National Industry / Industrie nationale:,335130,Electric lighting equipment manufacturing,Fabrication de matériel électrique d'éclairage,0,0,0,0,1,0,0,0,0,1,0,0,0,2
Industry Group / Groupe industriel:,3352,Household appliance manufacturing,Fabrication d'appareils ménagers,0,0,0,0,2,0,0,0,1,0,0,0,0,3
Industry / Industrie:,33521,Small electrical appliance manufacturing,Fabrication de petits appareils électroménagers,0,0,0,0,1,0,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,335210,Small electrical appliance manufacturing,Fabrication de petits appareils électroménagers,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Industry / Industrie:,33522,Major appliance manufacturing,Fabrication de gros appareils ménagers,0,0,0,0,1,0,0,0,1,0,0,0,0,2
National Industry / Industrie nationale:,335223,Major kitchen appliance manufacturing,Fabrication de gros appareils ménagers de cuisine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,335229,Other major appliance manufacturing,Fabrication d'autres gros appareils ménagers,0,0,0,0,1,0,0,0,1,0,0,0,0,2
Industry Group / Groupe industriel:,3353,Electrical equipment manufacturing,Fabrication de matériel électrique,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,33531,Electrical equipment manufacturing,Fabrication de matériel électrique,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,335311,"Power, distribution and specialty transformers manufacturing","Fabrication de transformateurs de puissance et de distribution et de
transformateurs spéciaux",0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,335312,Motor and generator manufacturing,Fabrication de moteurs et de générateurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,335315,"Switchgear and switchboard, and relay and industrial control apparatus
manufacturing","Fabrication d'appareillage de connexion, de commutation et de relais et de
commandes d'usage industr",0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry Group / Groupe industriel:,3359,Other electrical equipment and component manufacturing,Fabrication d'autres types de matériel et de composants électriques,0,0,0,0,0,2,0,0,0,1,0,0,0,3
Industry / Industrie:,33591,Battery manufacturing,Fabrication de batteries et de piles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,335910,Battery manufacturing,Fabrication de batteries et de piles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,33592,Communication and energy wire and cable manufacturing,Fabrication de fils et de câbles électriques et de communication,0,0,0,0,0,1,0,0,0,1,0,0,0,2
National Industry / Industrie nationale:,335920,Communication and energy wire and cable manufacturing,Fabrication de fils et de câbles électriques et de communication,0,0,0,0,0,1,0,0,0,1,0,0,0,2
Industry / Industrie:,33593,Wiring device manufacturing,Fabrication de dispositifs de câblage,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,335930,Wiring device manufacturing,Fabrication de dispositifs de câblage,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,33599,All other electrical equipment and component manufacturing,Fabrication de tous les autres types de matériel et composants électriques,0,0,0,0,0,1,0,0,0,0,0,0,0,1
National Industry / Industrie nationale:,335990,All other electrical equipment and component manufacturing,Fabrication de tous les autres types de matériel et composants électriques,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Sub Sector / Sous-secteur:,336,Transportation equipment manufacturing,Fabrication de matériel de transport,0,0,0,0,4,6,0,0,2,1,0,0,0,13
Industry Group / Groupe industriel:,3361,Motor vehicle manufacturing,Fabrication de véhicules automobiles,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Industry / Industrie:,33611,Automobile and light-duty motor vehicle manufacturing,Fabrication de voitures et de véhicules automobiles légers,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,336110,Automobile and light-duty motor vehicle manufacturing,Fabrication de voitures et de véhicules automobiles légers,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,33612,Heavy-duty truck manufacturing,Fabrication de camions lourds,0,0,0,0,0,0,0,0,1,0,0,0,0,1
National Industry / Industrie nationale:,336120,Heavy-duty truck manufacturing,Fabrication de camions lourds,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Industry Group / Groupe industriel:,3362,Motor vehicle body and trailer manufacturing,Fabrication de carrosseries et de remorques de véhicules automobiles,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Industry / Industrie:,33621,Motor vehicle body and trailer manufacturing,Fabrication de carrosseries et de remorques de véhicules automobiles,0,0,0,0,0,0,0,0,1,0,0,0,0,1
National Industry / Industrie nationale:,336211,Motor vehicle body manufacturing,Fabrication de carrosseries de véhicules automobiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,336212,Truck trailer manufacturing,Fabrication de remorques de camions,0,0,0,0,0,0,0,0,1,0,0,0,0,1
National Industry / Industrie nationale:,336215,"Motor home, travel trailer and camper manufacturing","Fabrication de maisons mobiles, roulottes de tourisme et campeuses",0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry Group / Groupe industriel:,3363,Motor vehicle parts manufacturing,Fabrication de pièces pour véhicules automobiles,0,0,0,0,3,2,0,0,0,0,0,0,0,5
Industry / Industrie:,33631,Motor vehicle gasoline engine and engine parts manufacturing,"Fabrication de moteurs et de pièces de moteurs à essence pour véhicules
automobiles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,336310,Motor vehicle gasoline engine and engine parts manufacturing,"Fabrication de moteurs et de pièces de moteurs à essence pour véhicules
automobiles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
Industry / Industrie:,33632,Motor vehicle electrical and electronic equipment manufacturing,Fabrication de matériel électrique et électronique pour véhicules automobiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Industry / Industrie nationale:,336320,Motor vehicle electrical and electronic equipment manufacturing,Fabrication de matériel électrique et électronique pour véhicules automobiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
